ISO3;Country_ID;Country;Conflict_ID;Conflict;Conflict_Type;Start;End;PointInTime;Start_Year;End_Year;Point_Year;Winner_ID;Winner;PartOf_ID;PartOf;Context_ID;Context;Place_ID;Place;Coordinates;Deaths;Source;Deaths_Num
AND;http://www.wikidata.org/entity/Q228;Andorra;http://www.wikidata.org/entity/Q636365;Guerra da Liga de Cambrai;guerra;1508-02-01T00:00:00Z;1516-12-01T00:00:00Z;;1508;1516;;;;http://www.wikidata.org/entity/Q273348;Guerras Italianas;;;http://www.wikidata.org/entity/Q12837;Península Ibérica;;;location;
AND;http://www.wikidata.org/entity/Q228;Andorra;http://www.wikidata.org/entity/Q1501724;Guerra da Restauração;guerra;1640-12-01T00:00:00Z;1668-02-13T00:00:00Z;;1640;1668;;;;http://www.wikidata.org/entity/Q2487;Guerra dos Trinta Anos;;;http://www.wikidata.org/entity/Q12837;Península Ibérica;;;location;
AND;http://www.wikidata.org/entity/Q228;Andorra;http://www.wikidata.org/entity/Q221941;Guerra da Quádrupla Aliança;guerra;1718-08-02T00:00:00Z;1720-02-17T00:00:00Z;;1718;1720;;;;;;;;http://www.wikidata.org/entity/Q12837;Península Ibérica;;;location;
AND;http://www.wikidata.org/entity/Q228;Andorra;http://www.wikidata.org/entity/Q324438;Campanha do Rossilhão;guerra;1793-03-07T00:00:00Z;1795-07-22T00:00:00Z;;1793;1795;;;;http://www.wikidata.org/entity/Q18817;Primeira Coligação;;;http://www.wikidata.org/entity/Q12431;Pirenéus;;;location;
AND;http://www.wikidata.org/entity/Q228;Andorra;http://www.wikidata.org/entity/Q152499;Guerra Peninsular;ocupação estrangeira;1808-05-02T00:00:00Z;1814-04-17T00:00:00Z;;1808;1814;;;;http://www.wikidata.org/entity/Q78994;Guerras Napoleónicas;;;http://www.wikidata.org/entity/Q12837;Península Ibérica;;;location;
AND;http://www.wikidata.org/entity/Q228;Andorra;http://www.wikidata.org/entity/Q2890693;Batalha dos Pirenéus;batalha;1813-07-25T00:00:00Z;1813-08-02T00:00:00Z;;1813;1813;;;;http://www.wikidata.org/entity/Q152499;Guerra Peninsular;;;http://www.wikidata.org/entity/Q12431;Pirenéus;;;location;
AND;http://www.wikidata.org/entity/Q228;Andorra;http://www.wikidata.org/entity/Q10859;Guerra Civil Espanhola;guerra civil;1936-07-18T00:00:00Z;1939-04-01T00:00:00Z;;1936;1939;;;;;;;;http://www.wikidata.org/entity/Q12837;Península Ibérica;;;location;
ARE;http://www.wikidata.org/entity/Q878;Emirados Árabes Unidos;http://www.wikidata.org/entity/Q44407676;Batalha de Saná;batalha;2017-11-29T00:00:00Z;2017-12-04T00:00:00Z;;2017;2017;;;;http://www.wikidata.org/entity/Q19686631;Guerra Civil Iemenita;;;http://www.wikidata.org/entity/Q2471;Sana;Point(44.191007 15.369445);;participant;
ARE;http://www.wikidata.org/entity/Q878;Emirados Árabes Unidos;http://www.wikidata.org/entity/Q48735086;Batalha de Al Hudaydah;batalha;2018-06-13T00:00:00Z;;2018-09-16T00:00:00Z;2018;;2018;;;http://www.wikidata.org/entity/Q19686631;Guerra Civil Iemenita;;;http://www.wikidata.org/entity/Q270041;Al Hudaydah;Point(42.951111 14.802222);;participant;
ARE;http://www.wikidata.org/entity/Q878;Emirados Árabes Unidos;http://www.wikidata.org/entity/Q28716912;Yakla raid;batalha;;;2017-01-29T00:00:00Z;;;2017;;;http://www.wikidata.org/entity/Q286436;Rebelião da Al-Qaeda no Iémen;;;http://www.wikidata.org/entity/Q12226932;Qayfah Āl Mahdī;Point(45.06 14.598);16;participant;16.0
ARG;http://www.wikidata.org/entity/Q414;Argentina;http://www.wikidata.org/entity/Q4871774;Batalha de Monte Santiago;batalha naval;1827-04-07T00:00:00Z;1827-04-08T00:00:00Z;1827-01-01T00:00:00Z;1827;1827;1827;;;http://www.wikidata.org/entity/Q288251;Guerra da Cisplatina;;;http://www.wikidata.org/entity/Q3331353;Ensenada;Point(-57.95 -34.8167);;participant;
ARG;http://www.wikidata.org/entity/Q414;Argentina;http://www.wikidata.org/entity/Q58947;Guerra do Paraguai;guerra;1864-12-27T00:00:00Z;1870-03-01T00:00:00Z;1864-10-12T00:00:00Z;1864;1870;1864;;;http://www.wikidata.org/entity/Q10356223;Questão do Prata;;;http://www.wikidata.org/entity/Q236118;Cone Sul;;1000000;participant;1000000.0
ARG;http://www.wikidata.org/entity/Q414;Argentina;http://www.wikidata.org/entity/Q3042463;Guerra do Uruguai;guerra;1864-08-10T00:00:00Z;1865-02-20T00:00:00Z;;1864;1865;;;;http://www.wikidata.org/entity/Q10356223;Questão do Prata;;;http://www.wikidata.org/entity/Q77;Uruguai;;;participant;
ARG;http://www.wikidata.org/entity/Q414;Argentina;http://www.wikidata.org/entity/Q5722546;Batalha de Lomas Valentinas;batalha;1868-12-21T00:00:00Z;1868-12-27T00:00:00Z;1868-01-01T00:00:00Z;1868;1868;1868;;;http://www.wikidata.org/entity/Q58947;Guerra do Paraguai;;;http://www.wikidata.org/entity/Q5978601;Fortificações de Lomas Valentinas;Point(-57.5175 -25.591388888);;participant;
ARG;http://www.wikidata.org/entity/Q414;Argentina;http://www.wikidata.org/entity/Q4872743;Battle of Wireless Ridge;batalha;1982-06-13T00:00:00Z;1982-06-14T00:00:00Z;1982-01-01T00:00:00Z;1982;1982;1982;;;http://www.wikidata.org/entity/Q48249;Guerra das Malvinas;;;http://www.wikidata.org/entity/Q9648;Ilhas Malvinas;Point(-57.931944444 -51.670555555);;participant;
ARG;http://www.wikidata.org/entity/Q414;Argentina;http://www.wikidata.org/entity/Q48249;Guerra das Malvinas;guerra;1982-04-02T00:00:00Z;1982-06-14T00:00:00Z;1982-01-01T00:00:00Z;1982;1982;1982;;;http://www.wikidata.org/entity/Q4379537;Questão das ilhas Malvinas;;;http://www.wikidata.org/entity/Q9648;Ilhas Malvinas;Point(-59.0 -51.75);891;participant;891.0
ARG;http://www.wikidata.org/entity/Q414;Argentina;http://www.wikidata.org/entity/Q2641750;Batalha de Goose Green;batalha;1982-05-28T00:00:00Z;1982-05-29T00:00:00Z;;1982;1982;;;;http://www.wikidata.org/entity/Q48249;Guerra das Malvinas;;;http://www.wikidata.org/entity/Q725103;Darwin;Point(-58.969166666 -51.828833333);;participant;
ARG;http://www.wikidata.org/entity/Q414;Argentina;http://www.wikidata.org/entity/Q4871801;Battle of Mount Harriet;batalha;1982-06-11T00:00:00Z;1982-06-12T00:00:00Z;;1982;1982;;;;http://www.wikidata.org/entity/Q48249;Guerra das Malvinas;;;http://www.wikidata.org/entity/Q9648;Ilhas Malvinas;Point(-58.015611111 -51.708833333);;participant;
ARG;http://www.wikidata.org/entity/Q414;Argentina;http://www.wikidata.org/entity/Q4871802;Battle of Mount Longdon;batalha;1982-06-11T00:00:00Z;1982-06-12T00:00:00Z;;1982;1982;;;;http://www.wikidata.org/entity/Q48249;Guerra das Malvinas;;;http://www.wikidata.org/entity/Q6921882;Mount Longdon;Point(-57.980833333 -51.67);;participant;
ARG;http://www.wikidata.org/entity/Q414;Argentina;http://www.wikidata.org/entity/Q4582489;Battle of Mount Tumbledown;batalha;1982-06-13T00:00:00Z;1982-06-14T00:00:00Z;;1982;1982;;;;http://www.wikidata.org/entity/Q48249;Guerra das Malvinas;;;http://www.wikidata.org/entity/Q9648;Ilhas Malvinas;Point(-57.9675 -51.696388888);9;participant;9.0
ARG;http://www.wikidata.org/entity/Q414;Argentina;http://www.wikidata.org/entity/Q91168260;Battle of Murrell Bridge;batalha;1982-06-06T00:00:00Z;1982-06-07T00:00:00Z;;1982;1982;;;;http://www.wikidata.org/entity/Q48249;Guerra das Malvinas;;;http://www.wikidata.org/entity/Q6939578;Murrell River;;;participant;
ARG;http://www.wikidata.org/entity/Q414;Argentina;http://www.wikidata.org/entity/Q4872265;Battle of San Carlos;batalha;1982-05-21T00:00:00Z;1982-05-25T00:00:00Z;;1982;1982;;;;http://www.wikidata.org/entity/Q48249;Guerra das Malvinas;;;http://www.wikidata.org/entity/Q7413532;San Carlos Water;Point(-59.07972222 -51.50777778);;participant;
ARG;http://www.wikidata.org/entity/Q414;Argentina;http://www.wikidata.org/entity/Q94277038;Battle of Toldos Viejos;batalha;;;1826-09-11T00:00:00Z;;;1826;;;;;;;;;;;participant;
ARG;http://www.wikidata.org/entity/Q414;Argentina;http://www.wikidata.org/entity/Q2890596;Batalha da Vuelta de Obligado;batalha naval;;;1845-11-20T00:00:00Z;;;1845;;;http://www.wikidata.org/entity/Q3944738;Bloqueio anglo-francês do Rio da Prata;;;http://www.wikidata.org/entity/Q127892;Rio Paraná;Point(-59.807222222 -33.592222222);;participant;
ARG;http://www.wikidata.org/entity/Q414;Argentina;http://www.wikidata.org/entity/Q6065903;Passagem de Curupaiti;batalha naval;;;1867-08-15T00:00:00Z;;;1867;;;http://www.wikidata.org/entity/Q58947;Guerra do Paraguai;;;http://www.wikidata.org/entity/Q3748678;Forte de Curupaiti;;;participant;
ARG;http://www.wikidata.org/entity/Q414;Argentina;http://www.wikidata.org/entity/Q19546198;Deception Island incident;escaramuça;;;1953-02-15T00:00:00Z;;;1953;;;;;;;http://www.wikidata.org/entity/Q11655044;Whalers Bay;Point(-60.566667 -62.983333);;participant;
ARG;http://www.wikidata.org/entity/Q414;Argentina;http://www.wikidata.org/entity/Q2295869;Snipe incident;escaramuça;;;1958-01-01T00:00:00Z;;;1958;;;;;;;http://www.wikidata.org/entity/Q44832;Terra do Fogo, Antártica e Ilhas do Atlântico Sul;Point(-67.147917 -54.954227);;participant;
ARG;http://www.wikidata.org/entity/Q414;Argentina;http://www.wikidata.org/entity/Q3284956;Afundamento do Cruzador General Belgrano;batalha naval;;;1982-05-02T00:00:00Z;;;1982;;;http://www.wikidata.org/entity/Q48249;Guerra das Malvinas;;;http://www.wikidata.org/entity/Q9648;Ilhas Malvinas;Point(-61.53333333 -55.4);;participant;
ARG;http://www.wikidata.org/entity/Q414;Argentina;http://www.wikidata.org/entity/Q4930640;Bluff Cove Air Attacks;batalha;;;1982-06-08T00:00:00Z;;;1982;;;http://www.wikidata.org/entity/Q48249;Guerra das Malvinas;;;http://www.wikidata.org/entity/Q9648;Ilhas Malvinas;Point(-58.218888888 -51.799166666);;participant;
ARG;http://www.wikidata.org/entity/Q414;Argentina;http://www.wikidata.org/entity/Q59559767;Sinking of HMS Sheffield;batalha naval;;;1982-05-04T00:00:00Z;;;1982;;;http://www.wikidata.org/entity/Q48249;Guerra das Malvinas;;;;;Point(-56.933333 -53.066667);;participant;
ARM;http://www.wikidata.org/entity/Q399;Arménia;http://www.wikidata.org/entity/Q762732;Batalha de Sardarabad;batalha;1918-05-22T00:00:00Z;1918-05-29T00:00:00Z;;1918;1918;;;;http://www.wikidata.org/entity/Q361;Primeira Guerra Mundial;;;http://www.wikidata.org/entity/Q2412883;Sardarapat;Point(43.946111111 40.093333333);;participant;
ARM;http://www.wikidata.org/entity/Q399;Arménia;http://www.wikidata.org/entity/Q381375;Primeira Guerra de Nagorno-Karabakh;guerra;1988-02-20T00:00:00Z;1994-05-16T00:00:00Z;;1988;1994;;;;http://www.wikidata.org/entity/Q16954835;Conflito de Nagorno-Karabakh;;;http://www.wikidata.org/entity/Q227;Azerbaijão;;;participant;
ARM;http://www.wikidata.org/entity/Q399;Arménia;http://www.wikidata.org/entity/Q116960704;Battles of Sadarak;guerra;1990-01-15T00:00:00Z;1993-01-01T00:00:00Z;1990-01-01T00:00:00Z;1990;1993;1990;;;http://www.wikidata.org/entity/Q16954835;Conflito de Nagorno-Karabakh;;;http://www.wikidata.org/entity/Q131083;República Autônoma do Naquichevão;;;participant;
ARM;http://www.wikidata.org/entity/Q399;Arménia;http://www.wikidata.org/entity/Q111058923;Capture of Lachin;batalha;;;1992-05-01T00:00:00Z;;;1992;;;http://www.wikidata.org/entity/Q381375;Primeira Guerra de Nagorno-Karabakh;;;http://www.wikidata.org/entity/Q301832;Lachin;;;participant;
ARM;http://www.wikidata.org/entity/Q399;Arménia;http://www.wikidata.org/entity/Q101305942;Batalha de Shusha (2020);batalha;;;2020-11-01T00:00:00Z;;;2020;;;http://www.wikidata.org/entity/Q99659280;Guerra de Nagorno-Karabakh de 2020;;;http://www.wikidata.org/entity/Q44302;Alto Carabaque;Point(46.7475 39.76);;participant;
ATG;http://www.wikidata.org/entity/Q781;Antígua e Barbuda;http://www.wikidata.org/entity/Q4677225;Action of 10 February 1809;batalha naval;1809-02-08T00:00:00Z;1809-02-10T00:00:00Z;;1809;1809;;;;http://www.wikidata.org/entity/Q78994;Guerras Napoleónicas;;;http://www.wikidata.org/entity/Q29971;Ilhas de Sotavento (Antilhas);Point(-61.5 19.83333333);;location;
AUS;http://www.wikidata.org/entity/Q408;Austrália;http://www.wikidata.org/entity/Q215112;Segunda Guerra dos Bôeres;guerra;1899-10-23T00:00:00Z;1902-05-31T00:00:00Z;;1899;1902;;;;http://www.wikidata.org/entity/Q6857636;military history of South Africa;;;http://www.wikidata.org/entity/Q258;África do Sul;;;participant;
AUS;http://www.wikidata.org/entity/Q408;Austrália;http://www.wikidata.org/entity/Q361;Primeira Guerra Mundial;guerra mundial;1914-07-28T00:00:00Z;1918-11-11T00:00:00Z;;1914;1918;;;;;;;;http://www.wikidata.org/entity/Q15;África;;17000000;participant;17000000.0
AUS;http://www.wikidata.org/entity/Q408;Austrália;http://www.wikidata.org/entity/Q156554;Batalha da Jutlândia;batalha naval;1916-05-31T00:00:00Z;1916-06-01T00:00:00Z;;1916;1916;;;;http://www.wikidata.org/entity/Q361;Primeira Guerra Mundial;;;http://www.wikidata.org/entity/Q1693;Mar do Norte;Point(5.9 56.7);;participant;
AUS;http://www.wikidata.org/entity/Q408;Austrália;http://www.wikidata.org/entity/Q1144824;Batalha de Messines;batalha;1917-06-07T00:00:00Z;1917-06-14T00:00:00Z;;1917;1917;;;;http://www.wikidata.org/entity/Q152989;Frente Ocidental;;;http://www.wikidata.org/entity/Q1113;Flandres Ocidental;Point(2.863888888 50.78);;participant;
AUS;http://www.wikidata.org/entity/Q408;Austrália;http://www.wikidata.org/entity/Q79911;Guerra Civil Russa;guerra civil;1917-11-07T00:00:00Z;1922-10-25T00:00:00Z;;1917;1922;;;;http://www.wikidata.org/entity/Q7318933;Revoluções de 1917-23;;;http://www.wikidata.org/entity/Q711;Mongólia;;;participant;
AUS;http://www.wikidata.org/entity/Q408;Austrália;http://www.wikidata.org/entity/Q911448;Batalha de Amiens;batalha;1918-08-08T00:00:00Z;1918-08-12T00:00:00Z;;1918;1918;;;;http://www.wikidata.org/entity/Q152989;Frente Ocidental;;;http://www.wikidata.org/entity/Q41604;Amiens;Point(2.29425 49.893913888);;participant;
AUS;http://www.wikidata.org/entity/Q408;Austrália;http://www.wikidata.org/entity/Q620215;Batalha do Monte Saint-Quentin;batalha;1918-08-31T00:00:00Z;1918-09-03T00:00:00Z;;1918;1918;;;;http://www.wikidata.org/entity/Q1130507;Ofensiva dos Cem Dias;;;http://www.wikidata.org/entity/Q3322083;Mont Saint-Quentin;Point(2.9325 49.9472);;participant;
AUS;http://www.wikidata.org/entity/Q408;Austrália;http://www.wikidata.org/entity/Q362;Segunda Guerra Mundial;guerra mundial;1939-09-01T00:00:00Z;1945-09-02T00:00:00Z;;1939;1945;;;;;;;;http://www.wikidata.org/entity/Q15;África;;73000000;participant;73000000.0
AUS;http://www.wikidata.org/entity/Q408;Austrália;http://www.wikidata.org/entity/Q154720;Batalha da Grã-Bretanha;air battle;1940-07-10T00:00:00Z;1940-10-31T00:00:00Z;1940-01-01T00:00:00Z;1940;1940;1940;;;http://www.wikidata.org/entity/Q362;Segunda Guerra Mundial;;;http://www.wikidata.org/entity/Q145;Reino Unido;Point(-2.0 54.0);;participant;
AUS;http://www.wikidata.org/entity/Q408;Austrália;http://www.wikidata.org/entity/Q696848;Guerra Anglo-Iraquiana;guerra;1941-05-02T00:00:00Z;1941-05-31T00:00:00Z;1941-01-01T00:00:00Z;1941;1941;1941;;;http://www.wikidata.org/entity/Q696817;Frente do Mediterrâneo;;;http://www.wikidata.org/entity/Q149805;Reino do Iraque;;;participant;
AUS;http://www.wikidata.org/entity/Q408;Austrália;http://www.wikidata.org/entity/Q544090;Batalha do Cabo Matapão;batalha naval;1941-03-27T00:00:00Z;1941-03-29T00:00:00Z;;1941;1941;;;;http://www.wikidata.org/entity/Q702176;Batalha do Mediterrâneo;;;http://www.wikidata.org/entity/Q849911;Cabo Taenarum;Point(22.0 35.35);;participant;
AUS;http://www.wikidata.org/entity/Q408;Austrália;http://www.wikidata.org/entity/Q296754;Batalha de Singapura;batalha;1942-02-08T00:00:00Z;1942-02-15T00:00:00Z;;1942;1942;;;;http://www.wikidata.org/entity/Q362;Segunda Guerra Mundial;;;http://www.wikidata.org/entity/Q4420036;Singapore in the Straits Settlements;Point(103.768888888 1.3525);;participant;
AUS;http://www.wikidata.org/entity/Q408;Austrália;http://www.wikidata.org/entity/Q207165;Batalha do Mar de Coral;batalha naval;1942-05-04T00:00:00Z;1942-05-08T00:00:00Z;;1942;1942;;;;http://www.wikidata.org/entity/Q2276692;Campanha da Nova Guiné;;;http://www.wikidata.org/entity/Q82931;Mar de Coral;Point(162.333333333 -16.266666666);;participant;
AUS;http://www.wikidata.org/entity/Q408;Austrália;http://www.wikidata.org/entity/Q1536686;Battle of Sunda Strait;batalha naval;1942-02-28T00:00:00Z;1942-03-01T00:00:00Z;;1942;1942;;;;http://www.wikidata.org/entity/Q362;Segunda Guerra Mundial;;;http://www.wikidata.org/entity/Q192790;Estreito de Sunda;;;participant;
AUS;http://www.wikidata.org/entity/Q408;Austrália;http://www.wikidata.org/entity/Q4873065;Battle off Endau;batalha naval;1942-01-26T00:00:00Z;1942-01-27T00:00:00Z;;1942;1942;;;;http://www.wikidata.org/entity/Q696664;Campanha da Malásia;;;;;;;participant;
AUS;http://www.wikidata.org/entity/Q408;Austrália;http://www.wikidata.org/entity/Q757871;Indian Ocean raid;batalha naval;1942-03-31T00:00:00Z;1942-04-10T00:00:00Z;;1942;1942;;;;http://www.wikidata.org/entity/Q184425;Guerra do Pacífico;;;http://www.wikidata.org/entity/Q1239;Oceano Índico;Point(80.0 -20.0);;participant;
AUS;http://www.wikidata.org/entity/Q408;Austrália;http://www.wikidata.org/entity/Q1440764;Batalha de Timor;batalha;1942-02-19T00:00:00Z;1943-02-10T00:00:00Z;;1942;1943;;;;http://www.wikidata.org/entity/Q362;Segunda Guerra Mundial;;;http://www.wikidata.org/entity/Q142965;Província Ultramarina de Timor;Point(123.63333333 -10.38333333);;participant;
AUS;http://www.wikidata.org/entity/Q408;Austrália;http://www.wikidata.org/entity/Q1129167;Convoy GP 55;batalha naval;1943-06-15T00:00:00Z;1943-06-20T00:00:00Z;;1943;1943;;;;http://www.wikidata.org/entity/Q184425;Guerra do Pacífico;;;;;;;participant;
AUS;http://www.wikidata.org/entity/Q408;Austrália;http://www.wikidata.org/entity/Q16470;Desembarques da Normandia;batalha;1944-06-06T00:00:00Z;1944-08-29T00:00:00Z;;1944;1944;;;;http://www.wikidata.org/entity/Q16471;Batalha da Normandia;;;http://www.wikidata.org/entity/Q15878;Normandia;Point(-0.6 49.34);;participant;
AUS;http://www.wikidata.org/entity/Q408;Austrália;http://www.wikidata.org/entity/Q192660;Batalha de Okinawa;batalha;1945-04-01T00:00:00Z;1945-06-23T00:00:00Z;1945-01-01T00:00:00Z;1945;1945;1945;;;http://www.wikidata.org/entity/Q362;Segunda Guerra Mundial;;;http://www.wikidata.org/entity/Q697589;Ilhas de Okinawa;Point(128.0 26.5);200656;participant;200656.0
AUS;http://www.wikidata.org/entity/Q408;Austrália;http://www.wikidata.org/entity/Q18920234;Battle of Labuan;batalha;1945-06-10T00:00:00Z;1945-06-21T00:00:00Z;;1945;1945;;;;http://www.wikidata.org/entity/Q1934591;Battle of North Borneo;;;http://www.wikidata.org/entity/Q214504;Labuan;Point(115.211 5.32028);423;participant;423.0
AUS;http://www.wikidata.org/entity/Q408;Austrália;http://www.wikidata.org/entity/Q1934591;Battle of North Borneo;batalha;1945-06-10T00:00:00Z;1945-08-15T00:00:00Z;;1945;1945;;;;http://www.wikidata.org/entity/Q184425;Guerra do Pacífico;;;http://www.wikidata.org/entity/Q1147441;Bornéu do Norte britânico;;;participant;
AUS;http://www.wikidata.org/entity/Q408;Austrália;http://www.wikidata.org/entity/Q2342102;Guerras na Indochina;guerra;1946-01-01T00:00:00Z;1989-01-01T00:00:00Z;;1946;1989;;;;;;;;http://www.wikidata.org/entity/Q11708;Sudeste Asiático;;;participant;
AUS;http://www.wikidata.org/entity/Q408;Austrália;http://www.wikidata.org/entity/Q2354629;Emergência Malaia;guerra;1948-06-16T00:00:00Z;1960-07-12T00:00:00Z;;1948;1960;;;;http://www.wikidata.org/entity/Q8683;Guerra Fria;;;http://www.wikidata.org/entity/Q18758;Península da Malásia;;;participant;
AUS;http://www.wikidata.org/entity/Q408;Austrália;http://www.wikidata.org/entity/Q8663;Guerra da Coreia;guerra;1950-06-25T00:00:00Z;1953-07-27T00:00:00Z;;1950;1953;;;;http://www.wikidata.org/entity/Q8683;Guerra Fria;;;http://www.wikidata.org/entity/Q27092;Mar do Japão;;;participant;
AUS;http://www.wikidata.org/entity/Q408;Austrália;http://www.wikidata.org/entity/Q8740;Guerra do Vietnã;guerra por procuração;1955-11-01T00:00:00Z;1975-04-30T00:00:00Z;;1955;1975;;;;http://www.wikidata.org/entity/Q8683;Guerra Fria;;;http://www.wikidata.org/entity/Q424;Camboja;;1291426;participant;1291426.0
AUS;http://www.wikidata.org/entity/Q408;Austrália;http://www.wikidata.org/entity/Q4870789;Battle of Coral–Balmoral;batalha;1968-05-12T00:00:00Z;1968-06-06T00:00:00Z;;1968;1968;;;;http://www.wikidata.org/entity/Q8740;Guerra do Vietnã;;;;;Point(106.79 11.08);;participant;
AUS;http://www.wikidata.org/entity/Q408;Austrália;http://www.wikidata.org/entity/Q37643;Guerra do Golfo;guerra;1990-08-02T00:00:00Z;1991-02-28T00:00:00Z;;1990;1991;;;;;;;;http://www.wikidata.org/entity/Q796;Iraque;;;participant;
AUS;http://www.wikidata.org/entity/Q408;Austrália;http://www.wikidata.org/entity/Q182865;Guerra do Afeganistão;guerra;2001-10-07T00:00:00Z;2021-08-30T00:00:00Z;;2001;2021;;;;http://www.wikidata.org/entity/Q185729;Guerra ao Terror;;;http://www.wikidata.org/entity/Q889;Afeganistão;;;participant;
AUS;http://www.wikidata.org/entity/Q408;Austrália;http://www.wikidata.org/entity/Q1476042;Operação Anaconda;batalha;2002-03-01T00:00:00Z;2002-03-18T00:00:00Z;2002-01-01T00:00:00Z;2002;2002;2002;;;http://www.wikidata.org/entity/Q182865;Guerra do Afeganistão;;;http://www.wikidata.org/entity/Q16205112;Shah-i-Kot Valley;Point(69.183333333 33.366666666);;participant;
AUS;http://www.wikidata.org/entity/Q408;Austrália;http://www.wikidata.org/entity/Q18920712;guerra do Afeganistão (2015–2021);guerra;2015-01-01T00:00:00Z;2021-08-30T00:00:00Z;;2015;2021;;;;http://www.wikidata.org/entity/Q182865;Guerra do Afeganistão;;;http://www.wikidata.org/entity/Q889;Afeganistão;;;participant;
AUS;http://www.wikidata.org/entity/Q408;Austrália;http://www.wikidata.org/entity/Q4677371;Action of 4 May 1917;batalha naval;;;1917-05-04T00:00:00Z;;;1917;;;http://www.wikidata.org/entity/Q361;Primeira Guerra Mundial;;;http://www.wikidata.org/entity/Q1693;Mar do Norte;Point(3.0 56.0);;participant;
AUS;http://www.wikidata.org/entity/Q408;Austrália;http://www.wikidata.org/entity/Q3636355;Batalha de Broodseinde;batalha;;;1917-10-04T00:00:00Z;;;1917;;;http://www.wikidata.org/entity/Q426227;Terceira Batalha de Ypres;;;http://www.wikidata.org/entity/Q214154;Zonnebeke;Point(2.89069167 50.85201667);;participant;
AUS;http://www.wikidata.org/entity/Q408;Austrália;http://www.wikidata.org/entity/Q3636419;Battle of Durazzo;batalha;;;1918-10-02T00:00:00Z;;;1918;;;http://www.wikidata.org/entity/Q3884054;Campanha do Adriático;;;http://www.wikidata.org/entity/Q13924;Mar Adriático;Point(19.333333333 41.25);;participant;
